t_s,x_m,z_m,vx,vz,mach,miss_distance_m
0.28,-19753.5,5.0,850.0,0.0,2.4978694642804666,19753.50063279924
0.29,-19745.0,5.0,850.0,0.0,2.4978694642804666,19745.000633071653
0.3,-19736.5,5.0,850.0,0.0,2.4978694642804666,19736.5006333443
0.31,-19728.0,5.0,850.0,0.0,2.4978694642804666,19728.000633617183
0.32,-19719.5,5.0,850.0,0.0,2.4978694642804666,19719.5006338903
0.33,-19711.0,5.0,850.0,0.0,2.4978694642804666,19711.000634163654
0.34,-19702.5,5.0,850.0,0.0,2.4978694642804666,19702.500634437245
0.35000000000000003,-19694.0,5.0,850.0,0.0,2.4978694642804666,19694.00063471107
0.36,-19685.5,5.0,850.0,0.0,2.4978694642804666,19685.500634985132
0.37,-19677.0,5.0,850.0,0.0,2.4978694642804666,19677.00063525943
0.38,-19668.5,5.0,850.0,0.0,2.4978694642804666,19668.500635533965
0.39,-19660.0,5.0,850.0,0.0,2.4978694642804666,19660.000635808738
0.4,-19651.5,5.0,850.0,0.0,2.4978694642804666,19651.50063608375
0.41000000000000003,-19643.0,5.0,850.0,0.0,2.4978694642804666,19643.000636358996
0.42,-19634.5,5.0,850.0,0.0,2.4978694642804666,19634.500636634486
0.43,-19626.0,5.0,850.0,0.0,2.4978694642804666,19626.000636910212
0.44,-19617.5,5.0,850.0,0.0,2.4978694642804666,19617.500637186175
0.45,-19609.0,5.0,850.0,0.0,2.4978694642804666,19609.00063746238
0.46,-19600.5,5.0,850.0,0.0,2.4978694642804666,19600.500637738824
0.47000000000000003,-19592.0,5.0,850.0,0.0,2.4978694642804666,19592.000638015506
0.48,-19583.5,5.0,850.0,0.0,2.4978694642804666,19583.50063829243
0.49,-19575.0,5.0,850.0,0.0,2.4978694642804666,19575.000638569592
0.5,-19566.5,5.0,850.0,0.0,2.4978694642804666,19566.500638847
0.51,-19558.0,5.0,850.0,0.0,2.4978694642804666,19558.000639124646
0.52,-19549.5,5.0,850.0,0.0,2.4978694642804666,19549.500639402533
0.53,-19541.0,5.0,850.0,0.0,2.4978694642804666,19541.00063968066
0.54,-19532.5,5.0,850.0,0.0,2.4978694642804666,19532.50063995903
0.55,-19524.0,5.0,850.0,0.0,2.4978694642804666,19524.000640237646
0.56,-19515.5,5.0,850.0,0.0,2.4978694642804666,19515.5006405165
0.5700000000000001,-19507.0,5.0,850.0,0.0,2.4978694642804666,19507.000640795603
0.58,-19498.5,5.0,850.0,0.0,2.4978694642804666,19498.500641074945
0.59,-19490.0,5.0,850.0,0.0,2.4978694642804666,19490.00064135453
0.6,-19481.5,5.0,850.0,0.0,2.4978694642804666,19481.50064163436
0.61,-19473.0,5.0,850.0,0.0,2.4978694642804666,19473.000641914434
0.62,-19464.5,5.0,850.0,0.0,2.4978694642804666,19464.500642194755
0.63,-19456.0,5.0,850.0,0.0,2.4978694642804666,19456.00064247532
0.64,-19447.5,5.0,850.0,0.0,2.4978694642804666,19447.500642756127
0.65,-19439.0,5.0,850.0,0.0,2.4978694642804666,19439.000643037183
0.66,-19430.5,5.0,850.0,0.0,2.4978694642804666,19430.500643318483
0.67,-19422.0,5.0,850.0,0.0,2.4978694642804666,19422.00064360003
0.68,-19413.5,5.0,850.0,0.0,2.4978694642804666,19413.500643881824
0.6900000000000001,-19405.0,5.0,850.0,0.0,2.4978694642804666,19405.000644163865
0.7000000000000001,-19396.5,5.0,850.0,0.0,2.4978694642804666,19396.50064444615
0.71,-19388.0,5.0,850.0,0.0,2.4978694642804666,19388.000644728687
0.72,-19379.5,5.0,850.0,0.0,2.4978694642804666,19379.50064501147
0.73,-19371.0,5.0,850.0,0.0,2.4978694642804666,19371.0006452945
0.74,-19362.5,5.0,850.0,0.0,2.4978694642804666,19362.50064557778
0.75,-19354.0,5.0,850.0,0.0,2.4978694642804666,19354.00064586131
0.76,-19345.5,5.0,850.0,0.0,2.4978694642804666,19345.500646145087
0.77,-19337.0,5.0,850.0,0.0,2.4978694642804666,19337.000646429115
0.78,-19328.5,5.0,850.0,0.0,2.4978694642804666,19328.50064671339
0.79,-19320.0,5.0,850.0,0.0,2.4978694642804666,19320.00064699792
0.8,-19311.5,5.0,850.0,0.0,2.4978694642804666,19311.500647282697
0.81,-19303.0,5.0,850.0,0.0,2.4978694642804666,19303.000647567726
0.8200000000000001,-19294.5,5.0,850.0,0.0,2.4978694642804666,19294.500647853005
0.8300000000000001,-19286.0,5.0,850.0,0.0,2.4978694642804666,19286.000648138535
0.84,-19277.5,5.0,850.0,0.0,2.4978694642804666,19277.500648424317
0.85,-19269.0,5.0,850.0,0.0,2.4978694642804666,19269.000648710353
0.86,-19260.5,5.0,850.0,0.0,2.4978694642804666,19260.50064899664
0.87,-19252.0,5.0,850.0,0.0,2.4978694642804666,19252.00064928318
0.88,-19243.5,5.0,850.0,0.0,2.4978694642804666,19243.500649569974
0.89,-19235.0,5.0,850.0,0.0,2.4978694642804666,19235.000649857022
0.9,-19226.5,5.0,850.0,0.0,2.4978694642804666,19226.50065014432
0.91,-19218.0,5.0,850.0,0.0,2.4978694642804666,19218.000650431877
0.92,-19209.5,5.0,850.0,0.0,2.4978694642804666,19209.500650719685
0.93,-19201.0,5.0,850.0,0.0,2.4978694642804666,19201.000651007747
0.9400000000000001,-19192.5,5.0,850.0,0.0,2.4978694642804666,19192.500651296068
0.9500000000000001,-19184.0,5.0,850.0,0.0,2.4978694642804666,19184.000651584643
0.96,-19175.5,5.0,850.0,0.0,2.4978694642804666,19175.500651873474
0.97,-19167.0,5.0,850.0,0.0,2.4978694642804666,19167.00065216256
0.98,-19158.5,5.0,850.0,0.0,2.4978694642804666,19158.500652451905
0.99,-19150.0,5.0,850.0,0.0,2.4978694642804666,19150.000652741503
1.0,-19141.5,5.0,850.0,0.0,2.4978694642804666,19141.500653031362
1.01,-19133.0,5.0,850.0,0.0,2.4978694642804666,19133.000653321476
1.02,-19124.5,5.0,850.0,0.0,2.4978694642804666,19124.50065361185
1.03,-19116.0,5.0,850.0,0.0,2.4978694642804666,19116.00065390248
1.04,-19107.5,5.0,850.0,0.0,2.4978694642804666,19107.50065419337
1.05,-19099.0,5.0,850.0,0.0,2.4978694642804666,19099.000654484516
1.06,-19090.5,5.0,850.0,0.0,2.4978694642804666,19090.500654775926
1.07,-19082.0,5.0,850.0,0.0,2.4978694642804666,19082.000655067593
1.08,-19073.5,5.0,850.0,0.0,2.4978694642804666,19073.50065535952
1.09,-19065.0,5.0,850.0,0.0,2.4978694642804666,19065.000655651707
1.1,-19056.5,5.0,850.0,0.0,2.4978694642804666,19056.500655944154
1.11,-19048.0,5.0,850.0,0.0,2.4978694642804666,19048.000656236865
1.12,-19039.5,5.0,850.0,0.0,2.4978694642804666,19039.500656529835
1.1300000000000001,-19031.0,5.0,850.0,0.0,2.4978694642804666,19031.000656823067
1.1400000000000001,-19022.5,5.0,850.0,0.0,2.4978694642804666,19022.50065711656
1.1500000000000001,-19014.0,5.0,850.0,0.0,2.4978694642804666,19014.000657410317
1.16,-19005.5,5.0,850.0,0.0,2.4978694642804666,19005.50065770434
1.17,-18997.0,5.0,850.0,0.0,2.4978694642804666,18997.00065799862
1.18,-18988.5,5.0,850.0,0.0,2.4978694642804666,18988.500658293167
1.19,-18980.0,5.0,850.0,0.0,2.4978694642804666,18980.000658587975
1.2,-18971.5,5.0,850.0,0.0,2.4978694642804666,18971.50065888305
1.21,-18963.0,5.0,850.0,0.0,2.4978694642804666,18963.00065917839
1.22,-18954.5,5.0,850.0,0.0,2.4978694642804666,18954.500659473993
1.23,-18946.0,5.0,850.0,0.0,2.4978694642804666,18946.00065976986
1.24,-18937.5,5.0,850.0,0.0,2.4978694642804666,18937.500660065994
1.25,-18929.0,5.0,850.0,0.0,2.4978694642804666,18929.000660362395
1.26,-18920.5,5.0,850.0,0.0,2.4978694642804666,18920.50066065906
1.27,-18912.0,5.0,850.0,0.0,2.4978694642804666,18912.000660955997
1.28,-18903.5,5.0,850.0,0.0,2.4978694642804666,18903.500661253194
1.29,-18895.0,5.0,850.0,0.0,2.4978694642804666,18895.000661550665
1.3,-18886.5,5.0,850.0,0.0,2.4978694642804666,18886.5006618484
1.31,-18878.0,5.0,850.0,0.0,2.4978694642804666,18878.0006621464
1.32,-18869.5,5.0,850.0,0.0,2.4978694642804666,18869.500662444676
1.33,-18861.0,5.0,850.0,0.0,2.4978694642804666,18861.000662743216
1.34,-18852.5,5.0,850.0,0.0,2.4978694642804666,18852.500663042025
1.35,-18844.0,5.0,850.0,0.0,2.4978694642804666,18844.000663341103
1.36,-18835.5,5.0,850.0,0.0,2.4978694642804666,18835.500663640454
1.37,-18827.0,5.0,850.0,0.0,2.4978694642804666,18827.000663940074
1.3800000000000001,-18818.5,5.0,850.0,0.0,2.4978694642804666,18818.500664239964
1.3900000000000001,-18810.0,5.0,850.0,0.0,2.4978694642804666,18810.000664540126
1.4000000000000001,-18801.5,5.0,850.0,0.0,2.4978694642804666,18801.500664840558
1.41,-18793.0,5.0,850.0,0.0,2.4978694642804666,18793.000665141266
1.42,-18784.5,5.0,850.0,0.0,2.4978694642804666,18784.50066544224
1.43,-18776.0,5.0,850.0,0.0,2.4978694642804666,18776.00066574349
1.44,-18767.5,5.0,850.0,0.0,2.4978694642804666,18767.500666045013
1.45,-18759.0,5.0,850.0,0.0,2.4978694642804666,18759.00066634681
1.46,-18750.5,5.0,850.0,0.0,2.4978694642804666,18750.500666648877
1.47,-18742.0,5.0,850.0,0.0,2.4978694642804666,18742.000666951222
1.48,-18733.5,5.0,850.0,0.0,2.4978694642804666,18733.500667253837
1.49,-18725.0,5.0,850.0,0.0,2.4978694642804666,18725.00066755673
1.5,-18716.5,5.0,850.0,0.0,2.4978694642804666,18716.5006678599
1.51,-18708.0,5.0,850.0,0.0,2.4978694642804666,18708.000668163342
1.52,-18699.5,5.0,850.0,0.0,2.4978694642804666,18699.50066846706
1.53,-18691.0,5.0,850.0,0.0,2.4978694642804666,18691.000668771056
1.54,-18682.5,5.0,850.0,0.0,2.4978694642804666,18682.500669075325
1.55,-18674.0,5.0,850.0,0.0,2.4978694642804666,18674.000669379875
1.56,-18665.5,5.0,850.0,0.0,2.4978694642804666,18665.5006696847
1.57,-18657.0,5.0,850.0,0.0,2.4978694642804666,18657.000669989804
1.58,-18648.5,5.0,850.0,0.0,2.4978694642804666,18648.500670295187
1.59,-18640.0,5.0,850.0,0.0,2.4978694642804666,18640.000670600846
1.6,-18631.5,5.0,850.0,0.0,2.4978694642804666,18631.500670906786
1.61,-18623.0,5.0,850.0,0.0,2.4978694642804666,18623.000671213005
1.62,-18614.5,5.0,850.0,0.0,2.4978694642804666,18614.5006715195
1.6300000000000001,-18606.0,5.0,850.0,0.0,2.4978694642804666,18606.00067182628
1.6400000000000001,-18597.5,5.0,850.0,0.0,2.4978694642804666,18597.500672133338
1.6500000000000001,-18589.0,5.0,850.0,0.0,2.4978694642804666,18589.000672440678
1.6600000000000001,-18580.5,5.0,850.0,0.0,2.4978694642804666,18580.500672748298
1.67,-18572.0,5.0,850.0,0.0,2.4978694642804666,18572.0006730562
1.68,-18563.5,5.0,850.0,0.0,2.4978694642804666,18563.500673364386
1.69,-18555.0,5.0,850.0,0.0,2.4978694642804666,18555.000673672854
1.7,-18546.5,5.0,850.0,0.0,2.4978694642804666,18546.5006739816
1.71,-18538.0,5.0,850.0,0.0,2.4978694642804666,18538.000674290633
1.72,-18529.5,5.0,850.0,0.0,2.4978694642804666,18529.50067459995
1.73,-18521.0,5.0,850.0,0.0,2.4978694642804666,18521.00067490955
1.74,-18512.5,5.0,850.0,0.0,2.4978694642804666,18512.500675219435
1.75,-18504.0,5.0,850.0,0.0,2.4978694642804666,18504.0006755296
1.76,-18495.5,5.0,850.0,0.0,2.4978694642804666,18495.500675840056
1.77,-18487.0,5.0,850.0,0.0,2.4978694642804666,18487.000676150798
1.78,-18478.5,5.0,850.0,0.0,2.4978694642804666,18478.500676461823
1.79,-18470.0,5.0,850.0,0.0,2.4978694642804666,18470.000676773132
1.8,-18461.5,5.0,850.0,0.0,2.4978694642804666,18461.500677084732
1.81,-18453.0,5.0,850.0,0.0,2.4978694642804666,18453.000677396616
1.82,-18444.5,5.0,850.0,0.0,2.4978694642804666,18444.50067770879
1.83,-18436.0,5.0,850.0,0.0,2.4978694642804666,18436.00067802125
1.84,-18427.5,5.0,850.0,0.0,2.4978694642804666,18427.500678334
1.85,-18419.0,5.0,850.0,0.0,2.4978694642804666,18419.000678647037
1.86,-18410.5,5.0,850.0,0.0,2.4978694642804666,18410.500678960365
1.87,-18402.0,5.0,850.0,0.0,2.4978694642804666,18402.00067927398
1.8800000000000001,-18393.5,5.0,850.0,0.0,2.4978694642804666,18393.500679587887
1.8900000000000001,-18385.0,5.0,850.0,0.0,2.4978694642804666,18385.00067990208
1.9000000000000001,-18376.5,5.0,850.0,0.0,2.4978694642804666,18376.50068021657
1.9100000000000001,-18368.0,5.0,850.0,0.0,2.4978694642804666,18368.000680531346
1.92,-18359.5,5.0,850.0,0.0,2.4978694642804666,18359.500680846417
1.93,-18351.0,5.0,850.0,0.0,2.4978694642804666,18351.00068116178
1.94,-18342.5,5.0,850.0,0.0,2.4978694642804666,18342.50068147743
1.95,-18334.0,5.0,850.0,0.0,2.4978694642804666,18334.000681793375
1.96,-18325.5,5.0,850.0,0.0,2.4978694642804666,18325.500682109618
1.97,-18317.0,5.0,850.0,0.0,2.4978694642804666,18317.000682426147
1.98,-18308.5,5.0,850.0,0.0,2.4978694642804666,18308.500682742975
1.99,-18300.0,5.0,850.0,0.0,2.4978694642804666,18300.000683060098
2.0,-18291.5,5.0,850.0,0.0,2.4978694642804666,18291.50068337751
2.0100000000000002,-18283.0,5.0,850.0,0.0,2.4978694642804666,18283.000683695223
2.02,-18274.5,5.0,850.0,0.0,2.4978694642804666,18274.50068401323
2.0300000000000002,-18266.0,5.0,850.0,0.0,2.4978694642804666,18266.00068433153
2.04,-18257.5,5.0,850.0,0.0,2.4978694642804666,18257.50068465013
2.05,-18249.0,5.0,850.0,0.0,2.4978694642804666,18249.000684969025
2.06,-18240.5,5.0,850.0,0.0,2.4978694642804666,18240.500685288218
2.07,-18232.0,5.0,850.0,0.0,2.4978694642804666,18232.00068560771
2.08,-18223.5,5.0,850.0,0.0,2.4978694642804666,18223.500685927498
2.09,-18215.0,5.0,850.0,0.0,2.4978694642804666,18215.000686247586
2.1,-18206.5,5.0,850.0,0.0,2.4978694642804666,18206.50068656797
2.11,-18198.0,5.0,850.0,0.0,2.4978694642804666,18198.000686888656
2.12,-18189.5,5.0,850.0,0.0,2.4978694642804666,18189.500687209642
2.13,-18181.0,5.0,850.0,0.0,2.4978694642804666,18181.000687530926
2.14,-18172.5,5.0,850.0,0.0,2.4978694642804666,18172.500687852513
2.15,-18164.0,5.0,850.0,0.0,2.4978694642804666,18164.000688174398
2.16,-18155.5,5.0,850.0,0.0,2.4978694642804666,18155.500688496584
2.17,-18147.0,5.0,850.0,0.0,2.4978694642804666,18147.000688819076
2.18,-18138.5,5.0,850.0,0.0,2.4978694642804666,18138.500689141867
2.19,-18130.0,5.0,850.0,0.0,2.4978694642804666,18130.000689464963
2.2,-18121.5,5.0,850.0,0.0,2.4978694642804666,18121.50068978836
2.21,-18113.0,5.0,850.0,0.0,2.4978694642804666,18113.00069011206
2.22,-18104.5,5.0,850.0,0.0,2.4978694642804666,18104.500690436067
2.23,-18096.0,5.0,850.0,0.0,2.4978694642804666,18096.000690760375
2.24,-18087.5,5.0,850.0,0.0,2.4978694642804666,18087.50069108499
2.25,-18079.0,5.0,850.0,0.0,2.4978694642804666,18079.00069140991
2.2600000000000002,-18070.5,5.0,850.0,0.0,2.4978694642804666,18070.500691735135
2.27,-18062.0,5.0,850.0,0.0,2.4978694642804666,18062.00069206067
2.2800000000000002,-18053.5,5.0,850.0,0.0,2.4978694642804666,18053.500692386504
2.29,-18045.0,5.0,850.0,0.0,2.4978694642804666,18045.00069271265
2.3000000000000003,-18036.5,5.0,850.0,0.0,2.4978694642804666,18036.500693039103
2.31,-18028.0,5.0,850.0,0.0,2.4978694642804666,18028.000693365862
2.32,-18019.5,5.0,850.0,0.0,2.4978694642804666,18019.50069369293
2.33,-18011.0,5.0,850.0,0.0,2.4978694642804666,18011.00069402031
2.34,-18002.5,5.0,850.0,0.0,2.4978694642804666,18002.500694347993
2.35,-17994.0,5.0,850.0,0.0,2.4978694642804666,17994.00069467599
2.36,-17985.5,5.0,850.0,0.0,2.4978694642804666,17985.500695004295
2.37,-17977.0,5.0,850.0,0.0,2.4978694642804666,17977.00069533291
2.38,-17968.5,5.0,850.0,0.0,2.4978694642804666,17968.500695661838
2.39,-17960.0,5.0,850.0,0.0,2.4978694642804666,17960.00069599108
2.4,-17951.5,5.0,850.0,0.0,2.4978694642804666,17951.50069632063
2.41,-17943.0,5.0,850.0,0.0,2.4978694642804666,17943.00069665049
2.42,-17934.5,5.0,850.0,0.0,2.4978694642804666,17934.500696980667
2.43,-17926.0,5.0,850.0,0.0,2.4978694642804666,17926.000697311156
2.44,-17917.5,5.0,850.0,0.0,2.4978694642804666,17917.500697641957
2.45,-17909.0,5.0,850.0,0.0,2.4978694642804666,17909.00069797307
2.46,-17900.5,5.0,850.0,0.0,2.4978694642804666,17900.500698304502
2.47,-17892.0,5.0,850.0,0.0,2.4978694642804666,17892.00069863625
2.48,-17883.5,5.0,850.0,0.0,2.4978694642804666,17883.50069896831
2.49,-17875.0,5.0,850.0,0.0,2.4978694642804666,17875.000699300686
2.5,-17866.5,5.0,850.0,0.0,2.4978694642804666,17866.50069963338
2.5100000000000002,-17858.0,5.0,850.0,0.0,2.4978694642804666,17858.00069996639
2.52,-17849.5,5.0,850.0,0.0,2.4978694642804666,17849.500700299715
2.5300000000000002,-17841.0,5.0,850.0,0.0,2.4978694642804666,17841.000700633358
2.54,-17832.5,5.0,850.0,0.0,2.4978694642804666,17832.50070096732
2.5500000000000003,-17824.0,5.0,850.0,0.0,2.4978694642804666,17824.0007013016
2.56,-17815.5,5.0,850.0,0.0,2.4978694642804666,17815.500701636203
2.57,-17807.0,5.0,850.0,0.0,2.4978694642804666,17807.000701971123
2.58,-17798.5,5.0,850.0,0.0,2.4978694642804666,17798.50070230636
2.59,-17790.0,5.0,850.0,0.0,2.4978694642804666,17790.00070264192
2.6,-17781.5,5.0,850.0,0.0,2.4978694642804666,17781.5007029778
2.61,-17773.0,5.0,850.0,0.0,2.4978694642804666,17773.000703314003
2.62,-17764.5,5.0,850.0,0.0,2.4978694642804666,17764.500703650527
2.63,-17756.0,5.0,850.0,0.0,2.4978694642804666,17756.00070398737
2.64,-17747.5,5.0,850.0,0.0,2.4978694642804666,17747.50070432454
2.65,-17739.0,5.0,850.0,0.0,2.4978694642804666,17739.00070466203
2.66,-17730.5,5.0,850.0,0.0,2.4978694642804666,17730.500704999846
2.67,-17722.0,5.0,850.0,0.0,2.4978694642804666,17722.000705337985
2.68,-17713.5,5.0,850.0,0.0,2.4978694642804666,17713.500705676448
2.69,-17705.0,5.0,850.0,0.0,2.4978694642804666,17705.000706015235
2.7,-17696.5,5.0,850.0,0.0,2.4978694642804666,17696.50070635435
2.71,-17688.0,5.0,850.0,0.0,2.4978694642804666,17688.00070669379
2.72,-17679.5,5.0,850.0,0.0,2.4978694642804666,17679.500707033556
2.73,-17671.0,5.0,850.0,0.0,2.4978694642804666,17671.00070737365
2.74,-17662.5,5.0,850.0,0.0,2.4978694642804666,17662.50070771407
2.75,-17654.0,5.0,850.0,0.0,2.4978694642804666,17654.000708054817
2.7600000000000002,-17645.5,5.0,850.0,0.0,2.4978694642804666,17645.500708395895
2.77,-17637.0,5.0,850.0,0.0,2.4978694642804666,17637.000708737298
2.7800000000000002,-17628.5,5.0,850.0,0.0,2.4978694642804666,17628.500709079035
2.79,-17620.0,5.0,850.0,0.0,2.4978694642804666,17620.0007094211
2.8000000000000003,-17611.5,5.0,850.0,0.0,2.4978694642804666,17611.50070976349
2.81,-17603.0,5.0,850.0,0.0,2.4978694642804666,17603.00071010622
2.82,-17594.5,5.0,850.0,0.0,2.4978694642804666,17594.500710449272
2.83,-17586.0,5.0,850.0,0.0,2.4978694642804666,17586.00071079266
2.84,-17577.5,5.0,850.0,0.0,2.4978694642804666,17577.50071113638
2.85,-17569.0,5.0,850.0,0.0,2.4978694642804666,17569.000711480436
2.86,-17560.5,5.0,850.0,0.0,2.4978694642804666,17560.50071182482
2.87,-17552.0,5.0,850.0,0.0,2.4978694642804666,17552.000712169538
2.88,-17543.5,5.0,850.0,0.0,2.4978694642804666,17543.500712514593
2.89,-17535.0,5.0,850.0,0.0,2.4978694642804666,17535.00071285998
2.9,-17526.5,5.0,850.0,0.0,2.4978694642804666,17526.500713205704
2.91,-17518.0,5.0,850.0,0.0,2.4978694642804666,17518.000713551763
2.92,-17509.5,5.0,850.0,0.0,2.4978694642804666,17509.500713898156
2.93,-17501.0,5.0,850.0,0.0,2.4978694642804666,17501.000714244885
2.94,-17492.5,5.0,850.0,0.0,2.4978694642804666,17492.50071459195
2.95,-17484.0,5.0,850.0,0.0,2.4978694642804666,17484.000714939357
2.96,-17475.5,5.0,850.0,0.0,2.4978694642804666,17475.5007152871
2.97,-17467.0,5.0,850.0,0.0,2.4978694642804666,17467.000715635182
2.98,-17458.5,5.0,850.0,0.0,2.4978694642804666,17458.500715983602
2.99,-17450.0,5.0,850.0,0.0,2.4978694642804666,17450.000716332364
3.0,-17441.5,5.0,850.0,0.0,2.4978694642804666,17441.500716681465
3.0100000000000002,-17433.0,5.0,850.0,0.0,2.4978694642804666,17433.000717030904
3.02,-17424.5,5.0,850.0,0.0,2.4978694642804666,17424.500717380684
3.0300000000000002,-17416.0,5.0,850.0,0.0,2.4978694642804666,17416.000717730807
3.04,-17407.5,5.0,850.0,0.0,2.4978694642804666,17407.50071808127
3.0500000000000003,-17399.0,5.0,850.0,0.0,2.4978694642804666,17399.00071843208
3.06,-17390.5,5.0,850.0,0.0,2.4978694642804666,17390.500718783227
3.0700000000000003,-17382.0,5.0,850.0,0.0,2.4978694642804666,17382.00071913472
3.08,-17373.5,5.0,850.0,0.0,2.4978694642804666,17373.50071948656
3.09,-17365.0,5.0,850.0,0.0,2.4978694642804666,17365.000719838743
3.1,-17356.5,5.0,850.0,0.0,2.4978694642804666,17356.500720191267
3.11,-17348.0,5.0,850.0,0.0,2.4978694642804666,17348.00072054414
3.12,-17339.5,5.0,850.0,0.0,2.4978694642804666,17339.50072089736
3.13,-17331.0,5.0,850.0,0.0,2.4978694642804666,17331.000721250923
3.14,-17322.5,5.0,850.0,0.0,2.4978694642804666,17322.500721604833
3.15,-17314.0,5.0,850.0,0.0,2.4978694642804666,17314.00072195909
3.16,-17305.5,5.0,850.0,0.0,2.4978694642804666,17305.5007223137
3.17,-17297.0,5.0,850.0,0.0,2.4978694642804666,17297.000722668658
3.18,-17288.5,5.0,850.0,0.0,2.4978694642804666,17288.50072302396
3.19,-17280.0,5.0,850.0,0.0,2.4978694642804666,17280.000723379613
3.2,-17271.5,5.0,850.0,0.0,2.4978694642804666,17271.50072373562
3.21,-17263.0,5.0,850.0,0.0,2.4978694642804666,17263.000724091973
3.22,-17254.5,5.0,850.0,0.0,2.4978694642804666,17254.50072444868
3.23,-17246.0,5.0,850.0,0.0,2.4978694642804666,17246.000724805737
3.24,-17237.5,5.0,850.0,0.0,2.4978694642804666,17237.500725163147
3.25,-17229.0,5.0,850.0,0.0,2.4978694642804666,17229.00072552091
3.2600000000000002,-17220.5,5.0,850.0,0.0,2.4978694642804666,17220.500725879025
3.27,-17212.0,5.0,850.0,0.0,2.4978694642804666,17212.000726237493
3.2800000000000002,-17203.5,5.0,850.0,0.0,2.4978694642804666,17203.500726596318
3.29,-17195.0,5.0,850.0,0.0,2.4978694642804666,17195.000726955495
3.3000000000000003,-17186.5,5.0,850.0,0.0,2.4978694642804666,17186.50072731503
3.31,-17178.0,5.0,850.0,0.0,2.4978694642804666,17178.000727674917
3.3200000000000003,-17169.5,5.0,850.0,0.0,2.4978694642804666,17169.500728035164
3.33,-17161.0,5.0,850.0,0.0,2.4978694642804666,17161.000728395764
3.34,-17152.5,5.0,850.0,0.0,2.4978694642804666,17152.500728756724
3.35,-17144.0,5.0,850.0,0.0,2.4978694642804666,17144.000729118045
3.36,-17135.5,5.0,850.0,0.0,2.4978694642804666,17135.500729479718
3.37,-17127.0,5.0,850.0,0.0,2.4978694642804666,17127.000729841755
3.38,-17118.5,5.0,850.0,0.0,2.4978694642804666,17118.50073020415
3.39,-17110.0,5.0,850.0,0.0,2.4978694642804666,17110.000730566906
3.4,-17101.5,5.0,850.0,0.0,2.4978694642804666,17101.50073093002
3.41,-17093.0,5.0,850.0,0.0,2.4978694642804666,17093.000731293498
3.42,-17084.5,5.0,850.0,0.0,2.4978694642804666,17084.500731657336
3.43,-17076.0,5.0,850.0,0.0,2.4978694642804666,17076.000732021534
3.44,-17067.5,5.0,850.0,0.0,2.4978694642804666,17067.5007323861
3.45,-17059.0,5.0,850.0,0.0,2.4978694642804666,17059.000732751025
3.46,-17050.5,5.0,850.0,0.0,2.4978694642804666,17050.500733116314
3.47,-17042.0,5.0,850.0,0.0,2.4978694642804666,17042.00073348197
3.48,-17033.5,5.0,850.0,0.0,2.4978694642804666,17033.500733847988
3.49,-17025.0,5.0,850.0,0.0,2.4978694642804666,17025.000734214376
3.5,-17016.5,5.0,850.0,0.0,2.4978694642804666,17016.500734581125
3.5100000000000002,-17008.0,5.0,850.0,0.0,2.4978694642804666,17008.000734948244
3.52,-16999.5,5.0,850.0,0.0,2.4978694642804666,16999.500735315727
3.5300000000000002,-16991.0,5.0,850.0,0.0,2.4978694642804666,16991.00073568358
3.54,-16982.5,5.0,850.0,0.0,2.4978694642804666,16982.500736051803
3.5500000000000003,-16974.0,5.0,850.0,0.0,2.4978694642804666,16974.000736420392
3.56,-16965.5,5.0,850.0,0.0,2.4978694642804666,16965.500736789352
3.5700000000000003,-16957.0,5.0,850.0,0.0,2.4978694642804666,16957.00073715868
3.58,-16948.5,5.0,850.0,0.0,2.4978694642804666,16948.50073752838
3.59,-16940.0,5.0,850.0,0.0,2.4978694642804666,16940.00073789845
3.6,-16931.5,5.0,850.0,0.0,2.4978694642804666,16931.500738268893
3.61,-16923.0,5.0,850.0,0.0,2.4978694642804666,16923.000738639705
3.62,-16914.5,5.0,850.0,0.0,2.4978694642804666,16914.50073901089
3.63,-16906.0,5.0,850.0,0.0,2.4978694642804666,16906.000739382453
3.64,-16897.5,5.0,850.0,0.0,2.4978694642804666,16897.500739754385
3.65,-16889.0,5.0,850.0,0.0,2.4978694642804666,16889.000740126692
3.66,-16880.5,5.0,850.0,0.0,2.4978694642804666,16880.500740499378
3.67,-16872.0,5.0,850.0,0.0,2.4978694642804666,16872.000740872434
3.68,-16863.5,5.0,850.0,0.0,2.4978694642804666,16863.50074124587
3.69,-16855.0,5.0,850.0,0.0,2.4978694642804666,16855.000741619682
3.7,-16846.5,5.0,850.0,0.0,2.4978694642804666,16846.50074199387
3.71,-16838.0,5.0,850.0,0.0,2.4978694642804666,16838.000742368436
3.72,-16829.5,5.0,850.0,0.0,2.4978694642804666,16829.50074274338
3.73,-16821.0,5.0,850.0,0.0,2.4978694642804666,16821.000743118704
3.74,-16812.5,5.0,850.0,0.0,2.4978694642804666,16812.50074349441
3.75,-16804.0,5.0,850.0,0.0,2.4978694642804666,16804.00074387049
3.7600000000000002,-16795.5,5.0,850.0,0.0,2.4978694642804666,16795.500744246954
3.77,-16787.0,5.0,850.0,0.0,2.4978694642804666,16787.000744623798
3.7800000000000002,-16778.5,5.0,850.0,0.0,2.4978694642804666,16778.500745001027
3.79,-16770.0,5.0,850.0,0.0,2.4978694642804666,16770.000745378635
